OrderID,ProductID,Quantity,LineTotal,Category,Region,Country,OrderStatus,TotalAmount
ORD00035668,PROD00145,1,433.45,Sports,West,USA,Completed,221.96
ORD00035669,PROD00310,4,502.59,Beauty,East,USA,Completed,524.78
ORD00035669,PROD00310,5,2126.15,Fashion,East,USA,Completed,524.78
ORD00035669,PROD00310,3,117.56,Office Supplies,East,USA,Completed,524.78
ORD00035669,PROD00310,4,694.16,Pet Supplies,East,USA,Completed,524.78
ORD00035669,PROD00310,1,55.13,Books,East,USA,Completed,524.78
ORD00035670,PROD00011,1,290.77,Sports,West,UK,Completed,593.94
ORD00035670,PROD00011,1,250.17,Automotive,West,UK,Completed,593.94
ORD00035671,PROD00183,4,625.4,Electronics,North,Australia,Pending,311.24
ORD00035671,PROD00183,1,20.64,Fashion,North,Australia,Pending,311.24
ORD00035672,PROD00145,1,101.44,Home & Kitchen,Central,Germany,Completed,124.89
ORD00035672,PROD00145,5,466.8,Home & Kitchen,Central,Germany,Completed,124.89
ORD00035672,PROD00145,1,166.04,Books,Central,Germany,Completed,124.89
ORD00035673,PROD00434,3,305.5,Pet Supplies,Central,UK,Pending,132.7
ORD00035673,PROD00434,1,88.69,Beauty,Central,UK,Pending,132.7
ORD00035674,PROD00064,3,122.25,Books,South,Australia,Completed,124.62
ORD00035675,PROD00018,5,869.1,Toys,Central,USA,Completed,44.2
ORD00035675,PROD00018,1,63.13,Toys,Central,USA,Completed,44.2
ORD00035676,PROD00010,1,41.36,Office Supplies,Central,UK,Completed,27.13
ORD00035676,PROD00010,2,237,Automotive,Central,UK,Completed,27.13
ORD00035676,PROD00010,4,192.55,Electronics,Central,UK,Completed,27.13
ORD00035676,PROD00010,4,425.4,Books,Central,UK,Completed,27.13
ORD00035676,PROD00010,1,166.88,Office Supplies,Central,UK,Completed,27.13
ORD00035677,PROD00187,1,273.04,Toys,West,India,Cancelled,64.36
ORD00035678,PROD00497,5,369.35,Books,Central,Australia,Completed,304.27
ORD00035678,PROD00497,1,136.75,Home & Kitchen,Central,Australia,Completed,304.27
ORD00035679,PROD00047,5,230.98,Fashion,West,UK,Completed,42.62
ORD00035679,PROD00047,2,344.96,Home & Kitchen,West,UK,Completed,42.62
ORD00035679,PROD00047,4,479.08,Office Supplies,West,UK,Completed,42.62
ORD00035679,PROD00047,1,56.1,Sports,West,UK,Completed,42.62
ORD00035680,PROD00408,2,411.02,Sports,East,India,Completed,360.71
ORD00035680,PROD00408,1,95,Toys,East,India,Completed,360.71
ORD00035681,PROD00356,2,213.14,Beauty,South,Australia,Completed,38.02
ORD00035681,PROD00356,1,84.63,Home & Kitchen,South,Australia,Completed,38.02
ORD00035682,PROD00319,2,313.04,Automotive,Central,UK,Completed,1108.86
ORD00035682,PROD00319,9,743.67,Home & Kitchen,Central,UK,Completed,1108.86
ORD00035683,PROD00463,5,1170.85,Pet Supplies,Central,UK,Completed,140.63
ORD00035683,PROD00463,1,133.57,Books,Central,UK,Completed,140.63
ORD00035684,PROD00026,4,443.31,Automotive,South,Japan,Completed,77.01
ORD00035684,PROD00026,1,34.05,Office Supplies,South,Japan,Completed,77.01
ORD00035685,PROD00210,1,208.12,Home & Kitchen,Central,Japan,Completed,67.05
ORD00035686,PROD00365,3,149.05,Pet Supplies,North,India,Completed,390.8
ORD00035686,PROD00365,3,880.89,Beauty,North,India,Completed,390.8
ORD00035686,PROD00365,1,148.03,Books,North,India,Completed,390.8
ORD00035686,PROD00365,1,395.11,Beauty,North,India,Completed,390.8
ORD00035686,PROD00365,1,75.77,Electronics,North,India,Completed,390.8
ORD00035687,PROD00363,4,350.88,Automotive,Central,France,Completed,90.48
ORD00035687,PROD00363,5,741.55,Books,Central,France,Completed,90.48
ORD00035687,PROD00363,2,287.24,Toys,Central,France,Completed,90.48
ORD00035687,PROD00363,2,224.64,Sports,Central,France,Completed,90.48
ORD00035687,PROD00363,1,320.16,Books,Central,France,Completed,90.48
ORD00035688,PROD00465,1,299.2,Pet Supplies,West,USA,Completed,380.43
ORD00035688,PROD00465,1,64.32,Pet Supplies,West,USA,Completed,380.43
ORD00035689,PROD00493,2,161.57,Automotive,West,India,Completed,206.5
ORD00035690,PROD00151,1,46.38,Beauty,North,Australia,Completed,35.75
ORD00035691,PROD00287,1,116.93,Books,North,Australia,Completed,17.63
ORD00035692,PROD00021,2,276.28,Electronics,North,USA,Completed,397.7
ORD00035692,PROD00021,3,120.75,Books,North,USA,Completed,397.7
ORD00035693,PROD00208,3,334.68,Office Supplies,North,USA,Completed,23.23
ORD00035693,PROD00208,3,76.3,Toys,North,USA,Completed,23.23
ORD00035693,PROD00208,5,492.79,Fashion,North,USA,Completed,23.23
ORD00035693,PROD00208,3,211.11,Beauty,North,USA,Completed,23.23
ORD00035693,PROD00208,1,37.15,Beauty,North,USA,Completed,23.23
ORD00035694,PROD00127,3,1474.89,Books,North,Germany,Completed,609.84
ORD00035694,PROD00127,2,410.74,Sports,North,Germany,Completed,609.84
ORD00035694,PROD00127,5,263.03,Pet Supplies,North,Germany,Completed,609.84
ORD00035694,PROD00127,1,73.64,Automotive,North,Germany,Completed,609.84
ORD00035695,PROD00224,1,120.7,Pet Supplies,East,Australia,Completed,24.21
ORD00035695,PROD00224,4,568,Sports,East,Australia,Completed,24.21
ORD00035695,PROD00224,1,138.14,Electronics,East,Australia,Completed,24.21
ORD00035695,PROD00224,1,235.33,Books,East,Australia,Completed,24.21
ORD00035696,PROD00326,1,335.84,Beauty,North,Australia,Completed,326.1
ORD00035696,PROD00326,3,431.6,Books,North,Australia,Completed,326.1
ORD00035696,PROD00326,2,222.92,Books,North,Australia,Completed,326.1
ORD00035696,PROD00326,1,105.89,Books,North,Australia,Completed,326.1
ORD00035697,PROD00086,4,176.76,Office Supplies,North,Japan,Returned,199.96
ORD00035697,PROD00086,4,2372.83,Books,North,Japan,Returned,199.96
ORD00035697,PROD00086,5,678.44,Pet Supplies,North,Japan,Returned,199.96
ORD00035697,PROD00086,1,50.1,Books,North,Japan,Returned,199.96
ORD00035698,PROD00409,1,111.46,Books,East,Canada,Completed,291.55
ORD00035698,PROD00409,1,446.34,Fashion,East,Canada,Completed,291.55
ORD00035699,PROD00178,1,79.79,Sports,South,India,Shipped,56.25
ORD00035700,PROD00493,4,359.04,Automotive,South,USA,Completed,213.99
ORD00035700,PROD00493,3,332.48,Automotive,South,USA,Completed,213.99
ORD00035700,PROD00493,1,46.05,Books,South,USA,Completed,213.99
ORD00035700,PROD00493,1,243.93,Office Supplies,South,USA,Completed,213.99
ORD00035701,PROD00489,7,438.83,Office Supplies,North,Canada,Cancelled,443.6
ORD00035702,PROD00256,2,223.52,Books,East,USA,Shipped,243.12
ORD00035703,PROD00282,1,162.64,Fashion,North,UK,Completed,333.8
ORD00035703,PROD00282,1,131.45,Home & Kitchen,North,UK,Completed,333.8
ORD00035704,PROD00313,5,1610,Electronics,West,France,Shipped,217.03
ORD00035704,PROD00313,3,557.39,Automotive,West,France,Shipped,217.03
ORD00035704,PROD00313,3,1021.17,Home & Kitchen,West,France,Shipped,217.03
ORD00035704,PROD00313,2,212.27,Automotive,West,France,Shipped,217.03
ORD00035704,PROD00313,1,178.77,Beauty,West,France,Shipped,217.03
ORD00035705,PROD00266,2,300.08,Toys,Central,France,Completed,1348.28
ORD00035705,PROD00266,1,73.14,Beauty,Central,France,Completed,1348.28
ORD00035705,PROD00266,3,299.21,Pet Supplies,Central,France,Completed,1348.28
ORD00035705,PROD00266,1,172.57,Fashion,Central,France,Completed,1348.28
ORD00035705,PROD00266,5,396.78,Home & Kitchen,Central,France,Completed,1348.28
ORD00035706,PROD00488,4,251.96,Fashion,North,USA,Completed,720.92
ORD00035706,PROD00488,4,196.6,Electronics,North,USA,Completed,720.92
ORD00035706,PROD00488,2,192.36,Pet Supplies,North,USA,Completed,720.92
ORD00035706,PROD00488,1,62.69,Office Supplies,North,USA,Completed,720.92
ORD00035707,PROD00488,5,267.71,Fashion,North,USA,Completed,94.52
ORD00035707,PROD00488,1,293.63,Beauty,North,USA,Completed,94.52
ORD00035707,PROD00488,5,343.14,Automotive,North,USA,Completed,94.52
ORD00035707,PROD00488,1,26.85,Home & Kitchen,North,USA,Completed,94.52
ORD00035708,PROD00174,3,72.06,Toys,East,UK,Completed,106.19
ORD00035708,PROD00174,5,562.45,Sports,East,UK,Completed,106.19
ORD00035708,PROD00174,3,134.04,Pet Supplies,East,UK,Completed,106.19
ORD00035708,PROD00174,1,89.65,Books,East,UK,Completed,106.19
ORD00035709,PROD00169,5,232.55,Office Supplies,West,UK,Completed,277.94
ORD00035710,PROD00382,2,1186.41,Books,East,Japan,Completed,46.06
ORD00035710,PROD00382,1,238.38,Sports,East,Japan,Completed,46.06
ORD00035710,PROD00382,3,1300.35,Sports,East,Japan,Completed,46.06
ORD00035710,PROD00382,4,358.6,Books,East,Japan,Completed,46.06
ORD00035710,PROD00382,1,194.55,Sports,East,Japan,Completed,46.06
ORD00035711,PROD00318,2,76.11,Office Supplies,South,USA,Pending,452.19
ORD00035711,PROD00318,1,173.82,Toys,South,USA,Pending,452.19
ORD00035711,PROD00318,5,185.75,Beauty,South,USA,Pending,452.19
ORD00035712,PROD00185,3,262.79,Sports,East,Canada,Completed,72.92
ORD00035712,PROD00185,5,1032.2,Automotive,East,Canada,Completed,72.92
ORD00035712,PROD00185,1,90.39,Automotive,East,Canada,Completed,72.92
ORD00035713,PROD00409,1,111.46,Books,East,Canada,Completed,11.54
ORD00035714,PROD00190,2,882.25,Beauty,West,France,Completed,131.01
ORD00035714,PROD00190,3,319.05,Books,West,France,Completed,131.01
ORD00035714,PROD00190,1,24.02,Toys,West,France,Completed,131.01
ORD00035715,PROD00182,1,70.14,Fashion,West,Germany,Completed,110.26
ORD00035716,PROD00033,1,155.2,Beauty,North,Canada,Completed,337.95
ORD00035717,PROD00462,1,85.1,Electronics,East,France,Completed,69.01
ORD00035717,PROD00462,1,20.64,Fashion,East,France,Completed,69.01
ORD00035717,PROD00462,2,389.1,Sports,East,France,Completed,69.01
ORD00035717,PROD00462,1,286.58,Home & Kitchen,East,France,Completed,69.01
ORD00035718,PROD00310,1,132.26,Beauty,West,France,Completed,30.56
ORD00035719,PROD00129,1,248.02,Beauty,South,Japan,Completed,467.69
ORD00035720,PROD00106,2,284.26,Home & Kitchen,Central,France,Completed,37.93
ORD00035720,PROD00106,3,217.62,Pet Supplies,Central,France,Completed,37.93
ORD00035720,PROD00106,2,788.76,Automotive,Central,France,Completed,37.93
ORD00035720,PROD00106,1,214.1,Home & Kitchen,Central,France,Completed,37.93
ORD00035721,PROD00133,1,69.87,Fashion,Central,Japan,Completed,185.6
ORD00035721,PROD00133,3,277.25,Beauty,Central,Japan,Completed,185.6
ORD00035721,PROD00133,5,869.1,Toys,Central,Japan,Completed,185.6
ORD00035721,PROD00133,1,199.42,Toys,Central,Japan,Completed,185.6
ORD00035722,PROD00150,4,620.93,Home & Kitchen,West,UK,Completed,154.74
ORD00035722,PROD00150,1,66.56,Home & Kitchen,West,UK,Completed,154.74
ORD00035723,PROD00022,2,164.12,Office Supplies,North,Canada,Completed,18.87
ORD00035723,PROD00022,3,536.31,Beauty,North,Canada,Completed,18.87
ORD00035723,PROD00022,3,300.36,Electronics,North,Canada,Completed,18.87
ORD00035723,PROD00022,5,681.49,Sports,North,Canada,Completed,18.87
ORD00035723,PROD00022,1,96.87,Beauty,North,Canada,Completed,18.87
ORD00035724,PROD00130,2,243.94,Electronics,East,UK,Completed,32.84
ORD00035724,PROD00130,5,737.55,Pet Supplies,East,UK,Completed,32.84
ORD00035724,PROD00130,1,235.33,Books,East,UK,Completed,32.84
ORD00035725,PROD00122,2,269.66,Toys,West,France,Completed,43.6
ORD00035725,PROD00122,1,219.7,Electronics,West,France,Completed,43.6
ORD00035725,PROD00122,2,126.62,Sports,West,France,Completed,43.6
ORD00035725,PROD00122,1,161.03,Office Supplies,West,France,Completed,43.6
ORD00035725,PROD00122,1,90.4,Automotive,West,France,Completed,43.6
ORD00035726,PROD00206,2,318.12,Books,Central,USA,Pending,13.17
ORD00035726,PROD00206,1,312.42,Fashion,Central,USA,Pending,13.17
ORD00035727,PROD00040,2,184.05,Beauty,South,India,Completed,167.37
ORD00035727,PROD00040,1,142,Sports,South,India,Completed,167.37
ORD00035727,PROD00040,1,46.08,Sports,South,India,Completed,167.37
ORD00035728,PROD00230,5,289.05,Books,East,Germany,Completed,280.75
ORD00035728,PROD00230,1,69.48,Beauty,East,Germany,Completed,280.75
ORD00035728,PROD00230,1,84.02,Home & Kitchen,East,Germany,Completed,280.75
ORD00035728,PROD00230,1,53.81,Sports,East,Germany,Completed,280.75
ORD00035728,PROD00230,1,179.09,Office Supplies,East,Germany,Completed,280.75
ORD00035729,PROD00402,1,87.49,Office Supplies,North,India,Completed,124.88
ORD00035729,PROD00402,1,209.92,Toys,North,India,Completed,124.88
ORD00035729,PROD00402,1,280.45,Sports,North,India,Completed,124.88
ORD00035730,PROD00278,1,100.24,Automotive,West,France,Completed,67.84
ORD00035730,PROD00278,1,133.48,Books,West,France,Completed,67.84
ORD00035730,PROD00278,1,318.84,Toys,West,France,Completed,67.84
ORD00035730,PROD00278,1,110.81,Sports,West,France,Completed,67.84
ORD00035731,PROD00075,1,129.84,Books,West,Germany,Completed,139.59
ORD00035731,PROD00075,5,223.4,Pet Supplies,West,Germany,Completed,139.59
ORD00035731,PROD00075,1,43.63,Fashion,West,Germany,Completed,139.59
ORD00035732,PROD00475,1,82.45,Office Supplies,North,Germany,Completed,39.04
ORD00035732,PROD00475,2,269.66,Toys,North,Germany,Completed,39.04
ORD00035732,PROD00475,4,437.6,Toys,North,Germany,Completed,39.04
ORD00035732,PROD00475,1,90.4,Automotive,North,Germany,Completed,39.04
ORD00035733,PROD00461,1,212.49,Sports,East,USA,Completed,67.33
ORD00035733,PROD00461,5,474.98,Books,East,USA,Completed,67.33
ORD00035733,PROD00461,5,507.44,Books,East,USA,Completed,67.33
ORD00035733,PROD00461,1,136.2,Home & Kitchen,East,USA,Completed,67.33
ORD00035734,PROD00041,2,128.37,Sports,West,France,Completed,114.55
ORD00035734,PROD00041,1,105.47,Books,West,France,Completed,114.55
ORD00035735,PROD00106,2,241.62,Home & Kitchen,Central,Australia,Completed,773.29
ORD00035735,PROD00106,1,111.86,Electronics,Central,Australia,Completed,773.29
ORD00035735,PROD00106,3,406.89,Fashion,Central,Australia,Completed,773.29
ORD00035735,PROD00106,1,132.42,Automotive,Central,Australia,Completed,773.29
ORD00035736,PROD00187,5,1437.05,Toys,West,France,Completed,97.38
ORD00035736,PROD00187,4,3804.88,Home & Kitchen,West,France,Completed,97.38
ORD00035736,PROD00187,4,1174.52,Beauty,West,France,Completed,97.38
ORD00035736,PROD00187,1,142.13,Home & Kitchen,West,France,Completed,97.38
ORD00035737,PROD00449,3,236.25,Home & Kitchen,Central,Germany,Completed,170.64
ORD00035737,PROD00449,1,158.57,Toys,Central,Germany,Completed,170.64
ORD00035737,PROD00449,1,174.3,Home & Kitchen,Central,Germany,Completed,170.64
ORD00035738,PROD00224,2,217.26,Pet Supplies,East,France,Completed,200.89
ORD00035738,PROD00224,1,85.29,Home & Kitchen,East,France,Completed,200.89
ORD00035738,PROD00224,2,259.67,Books,East,France,Completed,200.89
ORD00035738,PROD00224,1,90.81,Books,East,France,Completed,200.89
ORD00035739,PROD00111,3,1720.44,Fashion,East,India,Completed,368.59
ORD00035739,PROD00111,5,932.85,Fashion,East,India,Completed,368.59
ORD00035739,PROD00111,1,61.56,Pet Supplies,East,India,Completed,368.59
ORD00035739,PROD00111,1,116.66,Automotive,East,India,Completed,368.59
ORD00035740,PROD00456,3,211.11,Beauty,Central,Australia,Cancelled,444.12
ORD00035740,PROD00456,1,379.23,Office Supplies,Central,Australia,Cancelled,444.12
ORD00035741,PROD00190,1,493.02,Beauty,West,Japan,Completed,14.52
ORD00035742,PROD00494,3,854.09,Pet Supplies,East,France,Completed,4.36
ORD00035742,PROD00494,2,169.19,Home & Kitchen,East,France,Completed,4.36
ORD00035742,PROD00494,1,85.79,Sports,East,France,Completed,4.36
ORD00035743,PROD00361,4,460.6,Fashion,South,Australia,Completed,134.17
ORD00035743,PROD00361,5,455.15,Sports,South,Australia,Completed,134.17
ORD00035743,PROD00361,1,573.48,Fashion,South,Australia,Completed,134.17
ORD00035743,PROD00361,1,111.76,Books,South,Australia,Completed,134.17
ORD00035744,PROD00058,4,293.28,Toys,North,UK,Completed,24.35
ORD00035744,PROD00058,2,227.71,Toys,North,UK,Completed,24.35
ORD00035744,PROD00058,2,174.95,Pet Supplies,North,UK,Completed,24.35
ORD00035744,PROD00058,2,119.34,Pet Supplies,North,UK,Completed,24.35
ORD00035744,PROD00058,1,201.35,Toys,North,UK,Completed,24.35
ORD00035745,PROD00234,2,264.83,Automotive,West,Australia,Completed,280.25
ORD00035745,PROD00234,5,636.22,Home & Kitchen,West,Australia,Completed,280.25
ORD00035745,PROD00234,1,286.66,Pet Supplies,West,Australia,Completed,280.25
ORD00035746,PROD00004,1,302.5,Home & Kitchen,South,USA,Completed,841.2
ORD00035746,PROD00004,4,378.97,Books,South,USA,Completed,841.2
ORD00035746,PROD00004,5,492.85,Beauty,South,USA,Completed,841.2
ORD00035746,PROD00004,1,114.08,Office Supplies,South,USA,Completed,841.2
ORD00035747,PROD00408,3,616.53,Sports,Central,Germany,Completed,348.14
ORD00035747,PROD00408,1,75.77,Electronics,Central,Germany,Completed,348.14
ORD00035748,PROD00320,4,121.87,Pet Supplies,South,Germany,Completed,12.08
ORD00035748,PROD00320,3,130.62,Office Supplies,South,Germany,Completed,12.08
ORD00035748,PROD00320,5,1156.3,Electronics,South,Germany,Completed,12.08
ORD00035748,PROD00320,1,90.11,Electronics,South,Germany,Completed,12.08
ORD00035749,PROD00111,4,2179.22,Fashion,Central,Japan,Completed,25.46
ORD00035749,PROD00111,3,285.03,Automotive,Central,Japan,Completed,25.46
ORD00035749,PROD00111,1,46.51,Office Supplies,Central,Japan,Completed,25.46
ORD00035750,PROD00124,1,55.4,Pet Supplies,South,USA,Completed,644.46
ORD00035750,PROD00124,5,450.54,Electronics,South,USA,Completed,644.46
ORD00035750,PROD00124,4,533.92,Books,South,USA,Completed,644.46
ORD00035750,PROD00124,1,159.06,Books,South,USA,Completed,644.46
ORD00035751,PROD00491,1,160.35,Fashion,West,Canada,Completed,71.1
ORD00035751,PROD00491,1,52.98,Sports,West,Canada,Completed,71.1
ORD00035752,PROD00184,5,484.61,Beauty,South,UK,Completed,503.68
ORD00035752,PROD00184,5,1437.05,Toys,South,UK,Completed,503.68
ORD00035752,PROD00184,2,287.24,Toys,South,UK,Completed,503.68
ORD00035752,PROD00184,4,449.68,Beauty,South,UK,Completed,503.68
ORD00035752,PROD00184,1,276.51,Home & Kitchen,South,UK,Completed,503.68
ORD00035753,PROD00331,3,153.6,Books,West,India,Pending,251.28
ORD00035753,PROD00331,1,63.59,Pet Supplies,West,India,Pending,251.28
ORD00035753,PROD00331,5,537.6,Automotive,West,India,Pending,251.28
ORD00035753,PROD00331,1,78.14,Fashion,West,India,Pending,251.28
ORD00035754,PROD00026,2,233.32,Automotive,East,USA,Pending,1194.39
ORD00035754,PROD00026,7,768.73,Books,East,USA,Pending,1194.39
ORD00035755,PROD00487,1,149.91,Beauty,Central,India,Completed,210.26
ORD00035756,PROD00049,2,228.16,Office Supplies,West,France,Completed,258.84
ORD00035756,PROD00049,1,272.14,Electronics,West,France,Completed,258.84
ORD00035756,PROD00049,1,172.48,Home & Kitchen,West,France,Completed,258.84
ORD00035757,PROD00263,5,244.4,Office Supplies,East,UK,Completed,187.47
ORD00035757,PROD00263,4,594.69,Automotive,East,UK,Completed,187.47
ORD00035757,PROD00263,1,340.39,Home & Kitchen,East,UK,Completed,187.47
ORD00035757,PROD00263,1,97.33,Sports,East,UK,Completed,187.47
ORD00035758,PROD00097,3,288.44,Books,West,USA,Completed,201.85
ORD00035758,PROD00097,1,70.18,Books,West,USA,Completed,201.85
ORD00035759,PROD00444,3,409.32,Toys,East,Germany,Completed,68.71
ORD00035759,PROD00444,2,264.06,Books,East,Germany,Completed,68.71
ORD00035759,PROD00444,5,209.9,Office Supplies,East,Germany,Completed,68.71
ORD00035759,PROD00444,1,109.39,Fashion,East,Germany,Completed,68.71
ORD00035759,PROD00444,1,160.24,Office Supplies,East,Germany,Completed,68.71
ORD00035760,PROD00040,1,96.87,Beauty,South,Japan,Completed,53.93
ORD00035761,PROD00445,2,274.34,Pet Supplies,North,Australia,Completed,218.04
ORD00035761,PROD00445,4,241.64,Pet Supplies,North,Australia,Completed,218.04
ORD00035761,PROD00445,3,355.5,Automotive,North,Australia,Completed,218.04
ORD00035761,PROD00445,3,135.84,Sports,North,Australia,Completed,218.04
ORD00035761,PROD00445,1,46.38,Beauty,North,Australia,Completed,218.04
ORD00035762,PROD00253,1,53.49,Sports,North,France,Completed,57.15
ORD00035763,PROD00447,5,950.89,Toys,West,UK,Completed,25.09
ORD00035763,PROD00447,1,205.37,Sports,West,UK,Completed,25.09
ORD00035764,PROD00497,4,251.16,Books,South,India,Completed,143.14
ORD00035764,PROD00497,5,1141.35,Automotive,South,India,Completed,143.14
ORD00035764,PROD00497,1,92.08,Pet Supplies,South,India,Completed,143.14
ORD00035765,PROD00235,3,150.17,Pet Supplies,South,Japan,Completed,653.05
ORD00035765,PROD00235,1,66.19,Fashion,South,Japan,Completed,653.05
ORD00035765,PROD00235,1,254.73,Pet Supplies,South,Japan,Completed,653.05
ORD00035766,PROD00028,2,369.67,Sports,Central,UK,Completed,183.33
ORD00035766,PROD00028,2,321.79,Beauty,Central,UK,Completed,183.33
ORD00035766,PROD00028,1,94.77,Home & Kitchen,Central,UK,Completed,183.33
ORD00035766,PROD00028,1,112.61,Home & Kitchen,Central,UK,Completed,183.33
ORD00035766,PROD00028,1,295.78,Beauty,Central,UK,Completed,183.33
ORD00035767,PROD00420,5,989.2,Books,South,Japan,Completed,53.25
ORD00035767,PROD00420,3,575.66,Fashion,South,Japan,Completed,53.25
ORD00035767,PROD00420,5,1122.95,Office Supplies,South,Japan,Completed,53.25
ORD00035767,PROD00420,2,212.42,Beauty,South,Japan,Completed,53.25
ORD00035767,PROD00420,1,106.17,Books,South,Japan,Completed,53.25
ORD00035768,PROD00294,1,52.98,Sports,Central,UK,Completed,52.56
ORD00035769,PROD00493,1,76.3,Automotive,East,France,Completed,104.53
ORD00035770,PROD00322,5,347.41,Beauty,North,Germany,Cancelled,162.75
ORD00035770,PROD00322,5,1706.54,Office Supplies,North,Germany,Cancelled,162.75
ORD00035770,PROD00322,1,290.77,Sports,North,Germany,Cancelled,162.75
ORD00035771,PROD00319,1,173.91,Automotive,East,UK,Completed,242.17
ORD00035772,PROD00006,5,310.65,Electronics,North,France,Completed,52.62
ORD00035772,PROD00006,1,118.5,Automotive,North,France,Completed,52.62
ORD00035773,PROD00392,3,329.45,Books,South,Japan,Completed,209.49
ORD00035773,PROD00392,4,545.19,Sports,South,Japan,Completed,209.49
ORD00035773,PROD00392,1,107.9,Fashion,South,Japan,Completed,209.49
ORD00035774,PROD00140,2,190.38,Books,North,Australia,Completed,321.22
ORD00035774,PROD00140,1,54.85,Toys,North,Australia,Completed,321.22
ORD00035774,PROD00140,1,211.31,Toys,North,Australia,Completed,321.22
ORD00035774,PROD00140,1,186.57,Fashion,North,Australia,Completed,321.22
ORD00035775,PROD00189,1,180.88,Sports,Central,France,Completed,9.02
ORD00035775,PROD00189,5,862.4,Home & Kitchen,Central,France,Completed,9.02
ORD00035775,PROD00189,2,312.88,Toys,Central,France,Completed,9.02
ORD00035775,PROD00189,1,34.05,Office Supplies,Central,France,Completed,9.02
ORD00035776,PROD00058,3,208.39,Toys,East,France,Completed,82.07
ORD00035776,PROD00058,3,1779.62,Books,East,France,Completed,82.07
ORD00035776,PROD00058,1,243.93,Office Supplies,East,France,Completed,82.07
ORD00035776,PROD00058,1,304.15,Books,East,France,Completed,82.07
ORD00035777,PROD00283,5,1176.65,Books,West,Australia,Completed,288.87
ORD00035777,PROD00283,2,110.26,Books,West,Australia,Completed,288.87
ORD00035777,PROD00283,1,133.64,Automotive,West,Australia,Completed,288.87
ORD00035778,PROD00388,3,421.89,Books,South,Australia,Cancelled,404.57
ORD00035778,PROD00388,1,53.49,Sports,South,Australia,Cancelled,404.57
ORD00035778,PROD00388,5,856.31,Sports,South,Australia,Cancelled,404.57
ORD00035778,PROD00388,2,629.39,Automotive,South,Australia,Cancelled,404.57
ORD00035778,PROD00388,1,105.47,Books,South,Australia,Cancelled,404.57
ORD00035779,PROD00480,1,127.8,Sports,North,India,Pending,16.86
ORD00035780,PROD00142,2,608.3,Books,West,UK,Completed,55.94
ORD00035780,PROD00142,2,347.64,Toys,West,UK,Completed,55.94
ORD00035780,PROD00142,1,49.67,Automotive,West,UK,Completed,55.94
ORD00035780,PROD00142,1,495.93,Fashion,West,UK,Completed,55.94
ORD00035780,PROD00142,1,121.14,Toys,West,UK,Completed,55.94
ORD00035781,PROD00257,5,371.75,Beauty,South,UK,Completed,252.73
ORD00035781,PROD00257,4,330.52,Home & Kitchen,South,UK,Completed,252.73
ORD00035781,PROD00257,3,318.52,Books,South,UK,Completed,252.73
ORD00035781,PROD00257,4,571.32,Pet Supplies,South,UK,Completed,252.73
ORD00035781,PROD00257,1,82.62,Fashion,South,UK,Completed,252.73
ORD00035782,PROD00407,2,486.98,Electronics,North,USA,Completed,40.36
ORD00035782,PROD00407,4,656.54,Toys,North,USA,Completed,40.36
ORD00035782,PROD00407,1,318.51,Pet Supplies,North,USA,Completed,40.36
ORD00035782,PROD00407,1,248.02,Beauty,North,USA,Completed,40.36
ORD00035783,PROD00174,1,24.02,Toys,South,Australia,Completed,249.53
ORD00035783,PROD00174,4,231.55,Pet Supplies,South,Australia,Completed,249.53
ORD00035783,PROD00174,4,304.84,Pet Supplies,South,Australia,Completed,249.53
ORD00035783,PROD00174,1,354.94,Automotive,South,Australia,Completed,249.53
ORD00035784,PROD00394,1,175.41,Office Supplies,South,Australia,Completed,9.28
ORD00035784,PROD00394,3,1479.06,Beauty,South,Australia,Completed,9.28
ORD00035784,PROD00394,1,175.66,Office Supplies,South,Australia,Completed,9.28
ORD00035785,PROD00318,5,200.3,Office Supplies,North,India,Pending,85.67
ORD00035785,PROD00318,5,384.21,Automotive,North,India,Pending,85.67
ORD00035785,PROD00318,4,176.24,Beauty,North,India,Pending,85.67
ORD00035785,PROD00318,1,63.13,Toys,North,India,Pending,85.67
ORD00035786,PROD00179,1,88.69,Beauty,West,Japan,Cancelled,121.92
ORD00035786,PROD00179,1,85.38,Automotive,West,Japan,Cancelled,121.92
ORD00035787,PROD00021,1,154.39,Electronics,West,Australia,Completed,1113.84
ORD00035787,PROD00021,5,843.95,Fashion,West,Australia,Completed,1113.84
ORD00035787,PROD00021,1,94.31,Sports,West,Australia,Completed,1113.84
ORD00035787,PROD00021,1,184.87,Fashion,West,Australia,Completed,1113.84
ORD00035788,PROD00114,1,90.03,Home & Kitchen,South,USA,Completed,325.82
ORD00035788,PROD00114,3,454.32,Books,South,USA,Completed,325.82
ORD00035788,PROD00114,5,1802.07,Home & Kitchen,South,USA,Completed,325.82
ORD00035788,PROD00114,3,194.34,Pet Supplies,South,USA,Completed,325.82
ORD00035788,PROD00114,1,91.35,Pet Supplies,South,USA,Completed,325.82
ORD00035789,PROD00011,4,1163.08,Sports,North,Canada,Completed,466.25
ORD00035789,PROD00011,1,88.84,Home & Kitchen,North,Canada,Completed,466.25
ORD00035789,PROD00011,2,233.7,Beauty,North,Canada,Completed,466.25
ORD00035789,PROD00011,3,226.16,Beauty,North,Canada,Completed,466.25
ORD00035789,PROD00011,1,117.93,Automotive,North,Canada,Completed,466.25
