OrderID,OrderDate,CustomerID,TotalAmount,OrderStatus,ShippingDate,DeliveryDate,Country,Region,Category
ORD00033543,09/06/2024,CUST003126,85.18,Completed,14/06/2024,20/06/2024,Germany,South,Home & Kitchen
ORD00033544,10/07/2023,CUST002683,656.74,Completed,13/07/2023,21/07/2023,USA,West,Sports
ORD00033545,02/08/2026,CUST002301,233.66,Completed,05/08/2026,11/08/2026,Germany,West,Office Supplies
ORD00033546,08/01/2024,CUST004354,203.99,Completed,13/01/2024,18/01/2024,Australia,Central,Home & Kitchen
ORD00033547,06/06/2024,CUST002602,279.39,Completed,11/06/2024,17/06/2024,India,South,Toys
ORD00033548,07/03/2026,CUST004397,25.01,Completed,11/03/2026,16/03/2026,UK,South,Fashion
ORD00033549,22/11/2022,CUST004865,4.63,Completed,24/11/2022,27/11/2022,Australia,West,Automotive
ORD00033550,26/04/2023,CUST003528,603.22,Shipped,30/04/2023,,India,West,Home & Kitchen
ORD00033551,13/10/2021,CUST002174,47.96,Completed,14/10/2021,20/10/2021,France,South,Sports
ORD00033552,09/06/2022,CUST000617,85.88,Completed,10/06/2022,14/06/2022,UK,East,Office Supplies
ORD00033553,11/06/2024,CUST000981,304.25,Completed,14/06/2024,19/06/2024,Canada,South,Automotive
ORD00033554,09/01/2025,CUST000795,70.45,Completed,12/01/2025,19/01/2025,UK,South,Home & Kitchen
ORD00033555,28/03/2021,CUST000338,169.13,Pending,02/04/2021,,Australia,North,Pet Supplies
ORD00033556,02/01/2023,CUST002957,112.4,Completed,05/01/2023,11/01/2023,France,North,Fashion
ORD00033557,20/05/2024,CUST000501,510.62,Cancelled,,,USA,South,Toys
ORD00033558,11/06/2021,CUST002766,44.68,Completed,15/06/2021,22/06/2021,Japan,East,Automotive
ORD00033559,29/08/2026,CUST003660,82.16,Completed,02/09/2026,09/09/2026,Germany,West,Automotive
ORD00033560,13/11/2022,CUST001263,458.41,Completed,16/11/2022,23/11/2022,Canada,West,Beauty
ORD00033561,27/02/2023,CUST004543,74.77,Completed,03/03/2023,10/03/2023,India,West,Home & Kitchen
ORD00033562,13/03/2025,CUST004985,158.06,Completed,16/03/2025,26/03/2025,India,East,Sports
ORD00033563,06/02/2024,CUST004026,356.15,Completed,08/02/2024,18/02/2024,UK,East,Office Supplies
ORD00033564,26/02/2024,CUST001972,229.9,Completed,27/02/2024,05/03/2024,Japan,North,Toys
ORD00033565,23/06/2020,CUST002724,55.62,Pending,24/06/2020,,Canada,North,Fashion
ORD00033566,09/07/2020,CUST002264,36.37,Completed,11/07/2020,21/07/2020,Australia,East,Fashion
ORD00033567,30/10/2022,CUST003671,283.53,Completed,02/11/2022,11/11/2022,Canada,West,Automotive
ORD00033568,03/05/2021,CUST000385,26.32,Completed,04/05/2021,08/05/2021,Australia,East,Beauty
ORD00033569,10/11/2021,CUST000520,529.9,Shipped,13/11/2021,,UK,West,Toys
ORD00033570,25/09/2024,CUST000547,45.27,Completed,30/09/2024,08/10/2024,Australia,South,Books
ORD00033571,02/02/2025,CUST001591,431.28,Pending,05/02/2025,,Canada,Central,Books
ORD00033572,14/09/2020,CUST004325,58.06,Completed,18/09/2020,24/09/2020,France,East,Beauty
ORD00033573,16/01/2023,CUST002150,38.04,Completed,20/01/2023,27/01/2023,Germany,East,Books
ORD00033574,15/05/2024,CUST004460,135.04,Pending,19/05/2024,,Canada,Central,Automotive
ORD00033575,15/08/2024,CUST000158,68.4,Shipped,19/08/2024,,USA,East,Beauty
ORD00033576,15/03/2020,CUST004931,12.23,Completed,20/03/2020,27/03/2020,India,North,Sports
ORD00033577,18/08/2022,CUST000471,51.3,Completed,22/08/2022,26/08/2022,UK,West,Books
ORD00033578,17/05/2025,CUST004363,617.03,Completed,18/05/2025,24/05/2025,France,North,Home & Kitchen
ORD00033579,24/04/2024,CUST001100,29.1,Completed,28/04/2024,08/05/2024,USA,Central,Home & Kitchen
ORD00033580,07/03/2023,CUST000536,759.51,Pending,10/03/2023,,Germany,South,Pet Supplies
ORD00033581,05/03/2021,CUST001946,0.63,Completed,06/03/2021,09/03/2021,Australia,West,Office Supplies
ORD00033582,24/12/2022,CUST002557,282.91,Completed,27/12/2022,30/12/2022,Germany,North,Automotive
ORD00033583,11/01/2025,CUST000110,507.8,Completed,14/01/2025,21/01/2025,Australia,East,Fashion
ORD00033584,09/03/2020,CUST000495,225.5,Completed,12/03/2020,18/03/2020,USA,East,Beauty
ORD00033585,06/05/2025,CUST000257,47.28,Completed,09/05/2025,18/05/2025,Japan,East,Sports
ORD00033586,13/08/2020,CUST000221,121.49,Shipped,15/08/2020,,France,North,Books
ORD00033587,15/09/2023,CUST003029,26.55,Completed,19/09/2023,24/09/2023,USA,West,Automotive
ORD00033588,18/12/2026,CUST003005,211.11,Completed,22/12/2026,26/12/2026,UK,South,Pet Supplies
ORD00033589,01/03/2026,CUST004175,446.56,Completed,03/03/2026,10/03/2026,Canada,East,Electronics
ORD00033590,15/11/2022,CUST000753,109.36,Completed,19/11/2022,22/11/2022,Australia,West,Toys
ORD00033591,07/03/2023,CUST000909,79.43,Completed,12/03/2023,21/03/2023,France,South,Sports
ORD00033592,08/04/2025,CUST002805,37.11,Completed,13/04/2025,16/04/2025,Australia,South,Office Supplies
ORD00033593,19/02/2023,CUST003681,12.96,Completed,22/02/2023,03/03/2023,Germany,North,Automotive
ORD00033594,01/10/2022,CUST004000,23.62,Completed,05/10/2022,11/10/2022,Australia,Central,Home & Kitchen
ORD00033595,25/11/2026,CUST002462,1004.14,Completed,26/11/2026,03/12/2026,India,North,Home & Kitchen
ORD00033596,09/08/2021,CUST000273,1.62,Completed,14/08/2021,20/08/2021,India,East,Beauty
ORD00033597,06/08/2023,CUST000436,270.46,Completed,10/08/2023,16/08/2023,France,North,Toys
ORD00033598,10/01/2023,CUST000058,269.65,Completed,15/01/2023,19/01/2023,Australia,East,Beauty
ORD00033599,15/08/2025,CUST003908,265.11,Completed,18/08/2025,22/08/2025,UK,South,Toys
ORD00033600,13/11/2020,CUST000099,191.41,Completed,18/11/2020,25/11/2020,Canada,East,Home & Kitchen
ORD00033601,03/08/2020,CUST002592,105.88,Completed,06/08/2020,14/08/2020,France,South,Sports
ORD00033602,17/06/2026,CUST000580,213.94,Completed,20/06/2026,23/06/2026,Australia,East,Fashion
ORD00033603,10/01/2020,CUST002305,33.02,Completed,15/01/2020,18/01/2020,USA,West,Fashion
ORD00033604,15/07/2026,CUST003753,1309.36,Completed,18/07/2026,24/07/2026,Japan,East,Automotive
ORD00033605,04/09/2023,CUST002768,830.84,Completed,09/09/2023,14/09/2023,Germany,West,Beauty
ORD00033606,05/01/2024,CUST000286,234.14,Completed,09/01/2024,16/01/2024,France,North,Books
ORD00033607,20/10/2020,CUST003973,24.04,Completed,21/10/2020,25/10/2020,UK,North,Automotive
ORD00033608,19/03/2026,CUST004345,202.75,Completed,24/03/2026,29/03/2026,Canada,Central,Home & Kitchen
ORD00033609,25/04/2024,CUST002029,178.41,Completed,26/04/2024,05/05/2024,Canada,West,Toys
ORD00033610,03/12/2025,CUST001655,606.54,Cancelled,,,Canada,South,Pet Supplies
ORD00033611,13/07/2020,CUST001740,140.06,Completed,17/07/2020,26/07/2020,Canada,East,Electronics
ORD00033612,18/10/2020,CUST000333,78.94,Completed,21/10/2020,27/10/2020,USA,North,Beauty
ORD00033613,26/09/2025,CUST000291,366,Completed,28/09/2025,05/10/2025,Australia,West,Beauty
ORD00033614,23/12/2020,CUST001867,3.7,Completed,27/12/2020,05/01/2021,Australia,West,Home & Kitchen
ORD00033615,08/12/2021,CUST002712,307.85,Completed,13/12/2021,22/12/2021,Canada,North,Automotive
ORD00033616,04/11/2025,CUST004128,100.61,Completed,09/11/2025,14/11/2025,Germany,East,Home & Kitchen
ORD00033617,13/01/2025,CUST001521,279.64,Pending,14/01/2025,,France,West,Sports
ORD00033618,02/01/2023,CUST004870,22.19,Shipped,04/01/2023,,Australia,West,Toys
ORD00033619,20/10/2024,CUST000299,34.14,Completed,25/10/2024,31/10/2024,USA,South,Sports
ORD00033620,16/12/2026,CUST004306,17.62,Completed,19/12/2026,24/12/2026,Japan,East,Toys
ORD00033621,22/05/2022,CUST004379,427.5,Completed,23/05/2022,01/06/2022,USA,Central,Automotive
ORD00033622,10/11/2022,CUST002017,238.24,Completed,11/11/2022,21/11/2022,France,East,Pet Supplies
ORD00033623,26/12/2021,CUST001371,93.52,Completed,27/12/2021,02/01/2022,UK,South,Automotive
ORD00033624,08/03/2025,CUST001902,460.67,Completed,11/03/2025,15/03/2025,Germany,North,Office Supplies
ORD00033625,08/10/2023,CUST001468,232.65,Completed,13/10/2023,20/10/2023,Australia,West,Electronics
ORD00033626,24/10/2024,CUST000100,272.28,Completed,28/10/2024,01/11/2024,USA,North,Fashion
ORD00033627,05/07/2023,CUST002448,195.57,Completed,09/07/2023,16/07/2023,Canada,East,Beauty
ORD00033628,03/02/2021,CUST000077,0.87,Completed,05/02/2021,10/02/2021,USA,North,Beauty
ORD00033629,01/10/2025,CUST000092,96.13,Completed,06/10/2025,09/10/2025,Japan,South,Beauty
ORD00033630,23/10/2021,CUST000473,17.62,Completed,27/10/2021,31/10/2021,Australia,East,Office Supplies
ORD00033631,20/11/2021,CUST004458,220.04,Completed,23/11/2021,03/12/2021,UK,North,Sports
ORD00033632,03/05/2021,CUST003747,37.81,Completed,07/05/2021,13/05/2021,USA,East,Beauty
ORD00033633,02/10/2022,CUST001877,115.42,Completed,06/10/2022,12/10/2022,UK,West,Home & Kitchen
ORD00033634,14/07/2026,CUST002296,201.27,Completed,16/07/2026,19/07/2026,Canada,North,Toys
ORD00033635,10/09/2024,CUST000439,42.68,Completed,13/09/2024,18/09/2024,Australia,South,Fashion
ORD00033636,27/11/2023,CUST004932,1001.63,Completed,30/11/2023,07/12/2023,France,Central,Home & Kitchen
ORD00033637,27/08/2020,CUST002863,279.2,Completed,29/08/2020,05/09/2020,Australia,South,Books
ORD00033638,17/05/2020,CUST000819,8.05,Completed,21/05/2020,28/05/2020,UK,South,Fashion
ORD00033639,09/03/2020,CUST003338,145.76,Completed,11/03/2020,21/03/2020,Japan,West,Electronics
ORD00033640,28/03/2025,CUST000830,200.73,Completed,29/03/2025,01/04/2025,UK,West,Home & Kitchen
ORD00033641,29/06/2023,CUST000802,333.84,Completed,01/07/2023,05/07/2023,Japan,West,Books
ORD00033642,21/07/2023,CUST003820,48.41,Completed,23/07/2023,28/07/2023,USA,West,Office Supplies
ORD00033643,13/03/2025,CUST004937,42.25,Completed,16/03/2025,19/03/2025,Germany,South,Books
ORD00033644,01/05/2025,CUST003077,672.05,Completed,06/05/2025,15/05/2025,Canada,Central,Pet Supplies
ORD00033645,10/04/2026,CUST002969,784.43,Completed,11/04/2026,14/04/2026,Japan,North,Sports
ORD00033646,07/03/2025,CUST004913,186.32,Completed,10/03/2025,14/03/2025,Canada,South,Office Supplies
ORD00033647,25/04/2020,CUST002393,180.66,Shipped,28/04/2020,,Canada,South,Office Supplies
ORD00033648,26/02/2023,CUST000967,208.3,Completed,27/02/2023,06/03/2023,Canada,South,Beauty
ORD00033649,02/05/2023,CUST001812,44.57,Completed,06/05/2023,15/05/2023,UK,East,Electronics
ORD00033650,11/04/2025,CUST003921,120.14,Completed,15/04/2025,24/04/2025,France,West,Beauty
ORD00033651,22/02/2021,CUST003642,16.33,Completed,23/02/2021,01/03/2021,Germany,South,Pet Supplies
ORD00033652,23/09/2026,CUST004929,540.34,Completed,26/09/2026,04/10/2026,Japan,South,Automotive
ORD00033653,24/04/2020,CUST001965,372.66,Returned,27/04/2020,06/05/2020,UK,East,Beauty
ORD00033654,25/07/2021,CUST001531,145.94,Completed,29/07/2021,06/08/2021,India,East,Home & Kitchen
ORD00033655,16/09/2024,CUST002060,295.35,Shipped,20/09/2024,,France,South,Fashion
ORD00033656,02/12/2022,CUST001828,356.61,Completed,05/12/2022,12/12/2022,Germany,South,Beauty
ORD00033657,23/01/2026,CUST000126,76.53,Completed,25/01/2026,28/01/2026,India,West,Sports
ORD00033658,13/01/2023,CUST000920,75.57,Completed,17/01/2023,23/01/2023,Canada,South,Home & Kitchen
ORD00033659,15/10/2023,CUST002364,126.16,Pending,19/10/2023,,Australia,North,Books
ORD00033660,13/12/2022,CUST002855,236.39,Completed,16/12/2022,21/12/2022,Japan,Central,Home & Kitchen
ORD00033661,24/08/2026,CUST001140,683.88,Completed,28/08/2026,02/09/2026,Canada,East,Automotive
ORD00033662,05/07/2025,CUST000972,118.64,Completed,09/07/2025,16/07/2025,Canada,Central,Pet Supplies
ORD00033663,03/10/2021,CUST002415,95.63,Completed,08/10/2021,11/10/2021,UK,East,Sports
ORD00033664,15/05/2022,CUST002301,245.8,Completed,19/05/2022,27/05/2022,Germany,West,Fashion
ORD00033665,28/12/2020,CUST002863,13.97,Completed,29/12/2020,07/01/2021,Australia,South,Automotive
ORD00033666,15/02/2020,CUST003550,51.97,Completed,17/02/2020,20/02/2020,Germany,West,Home & Kitchen
ORD00033667,10/11/2026,CUST001943,74.8,Returned,15/11/2026,23/11/2026,India,North,Office Supplies
ORD00033668,05/09/2020,CUST001241,80.65,Completed,10/09/2020,15/09/2020,Australia,North,Sports
ORD00033669,12/04/2020,CUST004925,127,Completed,17/04/2020,27/04/2020,Canada,North,Electronics
ORD00033670,27/08/2023,CUST001979,62.62,Completed,31/08/2023,03/09/2023,Australia,Central,Automotive
ORD00033671,04/08/2025,CUST000428,595.88,Completed,05/08/2025,14/08/2025,India,West,Home & Kitchen
ORD00033672,03/01/2024,CUST001024,90.52,Completed,06/01/2024,11/01/2024,Japan,South,Books
ORD00033673,16/04/2023,CUST002431,45.72,Completed,19/04/2023,22/04/2023,Japan,East,Pet Supplies
ORD00033674,01/02/2026,CUST001363,189.28,Completed,06/02/2026,13/02/2026,Germany,Central,Books
ORD00033675,14/05/2025,CUST001804,636.96,Completed,17/05/2025,23/05/2025,Australia,South,Home & Kitchen
ORD00033676,30/10/2023,CUST002005,17.08,Completed,04/11/2023,08/11/2023,Japan,South,Automotive
ORD00033677,08/06/2020,CUST000508,37.17,Completed,13/06/2020,21/06/2020,France,East,Fashion
ORD00033678,27/09/2021,CUST003779,158.34,Completed,29/09/2021,04/10/2021,UK,West,Fashion
ORD00033679,04/03/2026,CUST002867,150.26,Completed,06/03/2026,11/03/2026,Australia,Central,Toys
ORD00033680,25/11/2022,CUST004676,19.03,Shipped,26/11/2022,,Japan,North,Sports
ORD00033681,28/12/2025,CUST002079,174.03,Completed,01/01/2026,11/01/2026,India,Central,Sports
ORD00033682,26/06/2021,CUST004692,238.44,Completed,01/07/2021,08/07/2021,France,North,Automotive
ORD00033683,28/08/2025,CUST002220,1093.17,Completed,31/08/2025,08/09/2025,France,Central,Office Supplies
ORD00033684,18/12/2021,CUST001415,8.4,Completed,21/12/2021,28/12/2021,UK,Central,Home & Kitchen
ORD00033685,17/02/2026,CUST000713,256.07,Completed,22/02/2026,02/03/2026,UK,Central,Books
ORD00033686,24/09/2020,CUST003643,11.83,Completed,28/09/2020,08/10/2020,USA,East,Toys
ORD00033687,17/05/2025,CUST004462,348.36,Completed,22/05/2025,28/05/2025,UK,Central,Home & Kitchen
ORD00033688,08/09/2026,CUST004616,2.87,Completed,11/09/2026,18/09/2026,India,West,Electronics
ORD00033689,02/11/2020,CUST002157,2.14,Completed,05/11/2020,12/11/2020,Australia,Central,Beauty
ORD00033690,14/11/2020,CUST003911,219.04,Completed,19/11/2020,23/11/2020,USA,East,Home & Kitchen
ORD00033691,09/09/2024,CUST003326,21.35,Completed,10/09/2024,14/09/2024,France,South,Automotive
ORD00033692,04/02/2024,CUST001928,82.08,Completed,05/02/2024,14/02/2024,Japan,South,Home & Kitchen
ORD00033693,02/07/2021,CUST001515,574.32,Completed,07/07/2021,11/07/2021,Canada,West,Office Supplies
ORD00033694,25/10/2026,CUST004607,1547.96,Completed,30/10/2026,03/11/2026,USA,Central,Fashion
ORD00033695,26/06/2024,CUST001561,47.04,Completed,01/07/2024,05/07/2024,USA,North,Office Supplies
ORD00033696,08/03/2020,CUST000194,68.2,Completed,10/03/2020,18/03/2020,Japan,Central,Automotive
ORD00033697,05/01/2025,CUST001883,213.7,Completed,09/01/2025,13/01/2025,Japan,West,Sports
ORD00033698,10/12/2024,CUST002371,224.56,Completed,11/12/2024,21/12/2024,Germany,North,Books
ORD00033699,31/10/2020,CUST002922,286.25,Completed,04/11/2020,13/11/2020,India,North,Electronics
ORD00033700,26/08/2024,CUST004747,384.88,Completed,29/08/2024,08/09/2024,UK,South,Fashion
ORD00033701,22/09/2021,CUST000483,215.4,Completed,26/09/2021,03/10/2021,France,South,Toys
ORD00033702,18/05/2022,CUST004548,55.56,Completed,19/05/2022,27/05/2022,Australia,North,Sports
ORD00033703,04/10/2026,CUST000832,207.76,Completed,07/10/2026,12/10/2026,UK,South,Automotive
ORD00033704,15/10/2026,CUST003381,244.57,Completed,18/10/2026,21/10/2026,Canada,East,Pet Supplies
ORD00033705,26/07/2024,CUST003067,125.01,Completed,30/07/2024,08/08/2024,Australia,Central,Sports
ORD00033706,30/08/2025,CUST004510,31.65,Completed,01/09/2025,05/09/2025,Canada,Central,Fashion
ORD00033707,10/10/2024,CUST002585,37.78,Completed,13/10/2024,23/10/2024,France,South,Fashion
ORD00033708,30/08/2023,CUST004900,46.22,Completed,02/09/2023,08/09/2023,Australia,East,Fashion
ORD00033709,02/11/2025,CUST004003,96.28,Completed,03/11/2025,08/11/2025,Japan,East,Pet Supplies
ORD00033710,04/11/2024,CUST000567,101.93,Completed,09/11/2024,19/11/2024,UK,South,Toys
ORD00033711,24/04/2021,CUST000508,38.71,Returned,27/04/2021,05/05/2021,France,East,Automotive
ORD00033712,20/08/2026,CUST000321,218.61,Completed,21/08/2026,24/08/2026,Germany,Central,Home & Kitchen
ORD00033713,27/07/2024,CUST000846,250.91,Completed,01/08/2024,09/08/2024,UK,North,Beauty
ORD00033714,20/09/2020,CUST002067,39.11,Completed,22/09/2020,28/09/2020,Japan,Central,Beauty
ORD00033715,23/03/2021,CUST004089,303.16,Completed,25/03/2021,03/04/2021,UK,West,Toys
ORD00033716,11/05/2024,CUST000940,210.93,Completed,12/05/2024,22/05/2024,UK,South,Office Supplies
ORD00033717,02/01/2021,CUST003742,164.58,Completed,07/01/2021,10/01/2021,France,East,Sports
ORD00033718,22/12/2024,CUST004170,966.89,Completed,24/12/2024,27/12/2024,Australia,West,Toys
ORD00033719,07/09/2021,CUST003590,26.21,Completed,08/09/2021,15/09/2021,Japan,Central,Beauty
ORD00033720,05/05/2025,CUST002644,169.75,Pending,06/05/2025,,France,Central,Books
ORD00033721,12/06/2022,CUST000276,102.09,Completed,17/06/2022,22/06/2022,UK,West,Books
ORD00033722,28/03/2024,CUST003001,112.35,Completed,29/03/2024,01/04/2024,Australia,East,Toys
ORD00033723,22/08/2023,CUST000898,2.07,Completed,27/08/2023,06/09/2023,Japan,South,Fashion
ORD00033724,14/12/2023,CUST003873,537.72,Completed,15/12/2023,25/12/2023,Canada,North,Fashion
ORD00033725,12/03/2021,CUST003111,14.92,Completed,15/03/2021,20/03/2021,UK,East,Toys
ORD00033726,14/01/2024,CUST003102,1205.16,Pending,18/01/2024,,USA,West,Fashion
ORD00033727,13/04/2026,CUST002255,510.39,Completed,16/04/2026,19/04/2026,Japan,Central,Sports
ORD00033728,08/12/2025,CUST002184,371.56,Pending,09/12/2025,,Australia,North,Books
ORD00033729,03/12/2024,CUST000088,62.45,Completed,08/12/2024,14/12/2024,Australia,Central,Automotive
ORD00033730,05/04/2020,CUST004902,62.41,Completed,06/04/2020,11/04/2020,Canada,East,Books
ORD00033731,22/01/2026,CUST002411,91.16,Cancelled,,,India,East,Sports
ORD00033732,11/09/2023,CUST004945,67.85,Shipped,14/09/2023,,India,Central,Toys
ORD00033733,25/05/2020,CUST002783,162.8,Completed,30/05/2020,03/06/2020,Australia,East,Fashion
ORD00033734,23/10/2023,CUST000305,114.15,Completed,28/10/2023,07/11/2023,France,South,Electronics
ORD00033735,27/11/2025,CUST003378,255.61,Completed,02/12/2025,12/12/2025,USA,East,Home & Kitchen
ORD00033736,17/03/2024,CUST002756,472.82,Completed,19/03/2024,23/03/2024,India,North,Office Supplies
ORD00033737,15/10/2023,CUST001453,21.81,Completed,16/10/2023,24/10/2023,Australia,Central,Fashion
ORD00033738,30/05/2023,CUST004279,199.66,Completed,01/06/2023,06/06/2023,Germany,Central,Office Supplies
ORD00033739,10/01/2022,CUST002833,125.75,Completed,15/01/2022,20/01/2022,France,West,Automotive
ORD00033740,02/09/2026,CUST003463,199.86,Completed,06/09/2026,11/09/2026,Canada,South,Toys
ORD00033741,22/03/2026,CUST002200,604.97,Completed,24/03/2026,28/03/2026,India,Central,Pet Supplies
ORD00033742,08/10/2020,CUST003082,309.13,Completed,11/10/2020,21/10/2020,Japan,North,Pet Supplies
ORD00033743,14/10/2022,CUST000358,121.7,Completed,19/10/2022,26/10/2022,Japan,Central,Fashion
ORD00033744,25/12/2023,CUST002842,194.51,Completed,27/12/2023,05/01/2024,India,Central,Beauty
ORD00033745,18/01/2021,CUST002013,75.28,Completed,19/01/2021,25/01/2021,USA,South,Fashion
ORD00033746,16/07/2026,CUST001892,593.12,Completed,21/07/2026,31/07/2026,Canada,South,Books
ORD00033747,05/11/2021,CUST001705,220.94,Completed,07/11/2021,12/11/2021,India,East,Home & Kitchen
ORD00033748,24/03/2020,CUST002671,21.36,Completed,26/03/2020,02/04/2020,USA,South,Sports
ORD00033749,23/04/2024,CUST003628,17.15,Completed,24/04/2024,29/04/2024,USA,Central,Toys
ORD00033750,05/12/2020,CUST003652,444.83,Cancelled,,,Germany,West,Electronics
ORD00033751,04/02/2026,CUST001165,91.56,Completed,05/02/2026,09/02/2026,UK,South,Pet Supplies
ORD00033752,05/04/2024,CUST003758,262.2,Completed,09/04/2024,18/04/2024,Canada,North,Office Supplies
ORD00033753,25/10/2023,CUST002520,420.43,Completed,26/10/2023,01/11/2023,UK,South,Toys
ORD00033754,26/07/2025,CUST000479,145.58,Pending,31/07/2025,,Canada,Central,Office Supplies
ORD00033755,13/05/2024,CUST000113,264.46,Completed,18/05/2024,22/05/2024,UK,Central,Automotive
ORD00033756,09/02/2024,CUST003747,25.8,Completed,13/02/2024,18/02/2024,USA,East,Beauty
ORD00033757,11/12/2020,CUST002475,526.13,Completed,15/12/2020,23/12/2020,India,Central,Pet Supplies
ORD00033758,12/07/2026,CUST004672,27.64,Completed,16/07/2026,24/07/2026,Australia,West,Pet Supplies
ORD00033759,14/04/2022,CUST001856,99.68,Completed,19/04/2022,24/04/2022,UK,East,Fashion
ORD00033760,15/06/2026,CUST002730,270.64,Completed,20/06/2026,23/06/2026,France,South,Office Supplies
ORD00033761,07/03/2022,CUST004394,263.24,Completed,12/03/2022,21/03/2022,USA,Central,Books
ORD00033762,08/12/2022,CUST001292,33.71,Completed,12/12/2022,15/12/2022,UK,East,Home & Kitchen
ORD00033763,13/08/2024,CUST001409,158.62,Completed,18/08/2024,24/08/2024,UK,Central,Toys
ORD00033764,14/08/2023,CUST001168,81.96,Shipped,17/08/2023,,UK,East,Sports
ORD00033765,03/11/2026,CUST000907,179.01,Completed,07/11/2026,14/11/2026,USA,North,Sports
ORD00033766,05/07/2026,CUST004676,694.25,Completed,06/07/2026,16/07/2026,Japan,North,Books
ORD00033767,05/08/2022,CUST000163,1.02,Completed,06/08/2022,16/08/2022,UK,Central,Sports
ORD00033768,20/06/2021,CUST000582,190.68,Completed,25/06/2021,28/06/2021,India,North,Pet Supplies
ORD00033769,15/09/2020,CUST003484,175.07,Pending,16/09/2020,,France,Central,Sports
ORD00033770,28/09/2022,CUST002095,445.86,Completed,01/10/2022,10/10/2022,Germany,North,Beauty
ORD00033771,13/06/2021,CUST004500,135.15,Pending,18/06/2021,,India,North,Pet Supplies
ORD00033772,15/01/2023,CUST003404,74.94,Completed,19/01/2023,27/01/2023,Japan,Central,Beauty
ORD00033773,05/08/2021,CUST002706,79.86,Completed,09/08/2021,15/08/2021,France,West,Home & Kitchen
ORD00033774,22/09/2025,CUST000395,1120.77,Completed,23/09/2025,01/10/2025,UK,Central,Fashion
ORD00033775,31/10/2022,CUST004846,418.29,Completed,05/11/2022,09/11/2022,UK,West,Pet Supplies
ORD00033776,21/05/2020,CUST000994,57.01,Completed,24/05/2020,02/06/2020,USA,Central,Toys
ORD00033777,05/10/2024,CUST001240,799.87,Completed,07/10/2024,13/10/2024,Australia,West,Books
ORD00033778,06/02/2021,CUST004212,190.39,Completed,10/02/2021,20/02/2021,India,East,Office Supplies
ORD00033779,11/06/2020,CUST000812,217.51,Completed,14/06/2020,17/06/2020,USA,Central,Office Supplies
ORD00033780,06/02/2023,CUST003678,214.91,Completed,09/02/2023,15/02/2023,UK,South,Sports
ORD00033781,08/01/2023,CUST004823,358.73,Completed,10/01/2023,16/01/2023,Canada,North,Toys
ORD00033782,22/08/2022,CUST000675,418.33,Completed,23/08/2022,26/08/2022,Japan,West,Toys
ORD00033783,22/02/2025,CUST002915,25.68,Completed,26/02/2025,08/03/2025,India,South,Pet Supplies
ORD00033784,24/05/2020,CUST003059,308.66,Shipped,26/05/2020,,UK,West,Automotive
ORD00033785,09/09/2024,CUST001380,112.05,Completed,13/09/2024,23/09/2024,India,East,Beauty
ORD00033786,03/11/2020,CUST004225,83.67,Completed,07/11/2020,13/11/2020,France,North,Home & Kitchen
ORD00033787,30/01/2022,CUST004416,231.98,Completed,31/01/2022,08/02/2022,France,East,Automotive
ORD00033788,28/03/2022,CUST001685,186.84,Completed,30/03/2022,03/04/2022,Japan,Central,Home & Kitchen
ORD00033789,11/12/2023,CUST004404,709.14,Completed,12/12/2023,19/12/2023,USA,East,Beauty
ORD00033790,27/01/2020,CUST003695,35.95,Completed,30/01/2020,07/02/2020,UK,Central,Toys
ORD00033791,26/07/2021,CUST001660,86.34,Completed,29/07/2021,08/08/2021,France,Central,Home & Kitchen
ORD00033792,16/11/2025,CUST000328,13.68,Shipped,19/11/2025,,Japan,South,Fashion
ORD00033793,05/03/2020,CUST000191,51.26,Completed,09/03/2020,16/03/2020,UK,South,Fashion
ORD00033794,10/12/2025,CUST004724,551.87,Completed,13/12/2025,18/12/2025,Germany,West,Sports
ORD00033795,07/12/2022,CUST003901,93.5,Completed,08/12/2022,12/12/2022,Canada,East,Books
ORD00033796,13/12/2021,CUST000819,128.06,Shipped,17/12/2021,,UK,South,Home & Kitchen
ORD00033797,11/12/2022,CUST003328,64.78,Completed,14/12/2022,21/12/2022,UK,East,Automotive
ORD00033798,17/11/2025,CUST003593,629.93,Shipped,18/11/2025,,Germany,South,Sports
ORD00033799,31/07/2020,CUST004278,8.11,Completed,01/08/2020,06/08/2020,India,East,Pet Supplies
ORD00033800,13/12/2022,CUST001235,319.98,Cancelled,,,Australia,West,Beauty
ORD00033801,17/04/2024,CUST000267,123.39,Completed,19/04/2024,28/04/2024,Japan,North,Home & Kitchen
ORD00033802,21/12/2024,CUST001302,15.91,Completed,23/12/2024,02/01/2025,India,West,Office Supplies
ORD00033803,03/09/2020,CUST003165,199.49,Completed,06/09/2020,10/09/2020,UK,Central,Home & Kitchen
ORD00033804,11/11/2023,CUST000550,209.12,Completed,13/11/2023,22/11/2023,Japan,West,Electronics
ORD00033805,28/06/2022,CUST002845,166.17,Cancelled,,,India,Central,Automotive
ORD00033806,07/12/2026,CUST001136,637.16,Completed,10/12/2026,15/12/2026,Australia,West,Office Supplies
ORD00033807,18/03/2023,CUST001275,226.25,Completed,21/03/2023,31/03/2023,USA,West,Toys
ORD00033808,05/05/2025,CUST002982,398.99,Completed,10/05/2025,13/05/2025,India,South,Toys
