OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal,Category
ORD00035399-01,ORD00035399,PROD00160,5,116.67,0,583.35,Automotive
ORD00035399-02,ORD00035399,PROD00359,2,98.63,0.05,187.4,Books
ORD00035399-03,ORD00035399,PROD00191,7,45.98,0.05,305.77,Sports
ORD00035400-01,ORD00035400,PROD00426,4,54.68,0.1,196.85,Office Supplies
ORD00035400-02,ORD00035400,PROD00236,1,72.24,0.1,65.02,Automotive
ORD00035401-01,ORD00035401,PROD00350,1,188.52,0.15,160.24,Office Supplies
ORD00035401-02,ORD00035401,PROD00446,1,173.54,0.1,156.19,Pet Supplies
ORD00035402-01,ORD00035402,PROD00139,4,105.56,0.15,358.9,Toys
ORD00035402-02,ORD00035402,PROD00219,2,331.26,0.1,596.27,Automotive
ORD00035402-03,ORD00035402,PROD00112,1,155.87,0,155.87,Fashion
ORD00035403-01,ORD00035403,PROD00375,2,55.19,0.1,99.34,Automotive
ORD00035403-02,ORD00035403,PROD00185,1,97.33,0.1,87.6,Sports
ORD00035404-01,ORD00035404,PROD00241,3,81.26,0.1,219.4,Sports
ORD00035404-02,ORD00035404,PROD00106,3,142.13,0.15,362.43,Home & Kitchen
ORD00035404-03,ORD00035404,PROD00164,3,227.35,0.15,579.74,Home & Kitchen
ORD00035404-04,ORD00035404,PROD00003,3,74.64,0.1,201.53,Sports
ORD00035404-05,ORD00035404,PROD00054,1,407.06,0,407.06,Home & Kitchen
ORD00035405-01,ORD00035405,PROD00449,2,78.75,0,157.5,Home & Kitchen
ORD00035405-02,ORD00035405,PROD00083,1,194.55,0,194.55,Sports
ORD00035406-01,ORD00035406,PROD00431,3,105.88,0.05,301.76,Sports
ORD00035406-02,ORD00035406,PROD00365,11,58.45,0.1,578.66,Pet Supplies
ORD00035407-01,ORD00035407,PROD00291,5,118.01,0,590.05,Beauty
ORD00035407-02,ORD00035407,PROD00248,1,304.45,0.15,258.78,Office Supplies
ORD00035408-01,ORD00035408,PROD00229,4,82.63,0,330.52,Home & Kitchen
ORD00035408-02,ORD00035408,PROD00124,1,61.56,0,61.56,Pet Supplies
ORD00035408-03,ORD00035408,PROD00472,1,151.44,0.15,128.72,Books
ORD00035409-01,ORD00035409,PROD00218,1,299.43,0.1,269.49,Toys
ORD00035409-02,ORD00035409,PROD00485,2,87.17,0.05,165.62,Beauty
ORD00035409-03,ORD00035409,PROD00463,1,234.17,0,234.17,Pet Supplies
ORD00035410-01,ORD00035410,PROD00112,2,155.87,0,311.74,Fashion
ORD00035410-02,ORD00035410,PROD00219,1,331.26,0.1,298.13,Automotive
ORD00035410-03,ORD00035410,PROD00248,4,304.45,0,1217.8,Office Supplies
ORD00035410-04,ORD00035410,PROD00195,3,192.55,0.1,519.88,Books
ORD00035410-05,ORD00035410,PROD00076,1,109.99,0.05,104.49,Electronics
ORD00035411-01,ORD00035411,PROD00168,4,196.39,0.1,707,Fashion
ORD00035411-02,ORD00035411,PROD00148,1,119.77,0.15,101.8,Office Supplies
ORD00035412-01,ORD00035412,PROD00032,2,37.15,0,74.3,Beauty
ORD00035412-02,ORD00035412,PROD00025,2,118.5,0,237,Automotive
ORD00035412-03,ORD00035412,PROD00450,1,236.32,0.15,200.87,Toys
ORD00035413-01,ORD00035413,PROD00336,1,243.93,0,243.93,Office Supplies
ORD00035413-02,ORD00035413,PROD00188,1,503.98,0.1,453.58,Pet Supplies
ORD00035414-01,ORD00035414,PROD00059,1,87.55,0,87.55,Automotive
ORD00035415-01,ORD00035415,PROD00074,3,33.46,0.05,95.36,Home & Kitchen
ORD00035415-02,ORD00035415,PROD00228,3,58.9,0.15,150.19,Books
ORD00035416-01,ORD00035416,PROD00003,2,74.64,0,149.28,Sports
ORD00035416-02,ORD00035416,PROD00449,2,78.75,0,157.5,Home & Kitchen
ORD00035416-03,ORD00035416,PROD00450,5,236.32,0.1,1063.44,Toys
ORD00035416-04,ORD00035416,PROD00366,1,105.29,0,105.29,Fashion
ORD00035416-05,ORD00035416,PROD00271,1,175.66,0.15,149.31,Office Supplies
ORD00035417-01,ORD00035417,PROD00170,1,125.25,0,125.25,Office Supplies
ORD00035417-02,ORD00035417,PROD00076,4,109.99,0,439.96,Electronics
ORD00035417-03,ORD00035417,PROD00107,4,193.1,0.1,695.16,Toys
ORD00035417-04,ORD00035417,PROD00402,2,97.21,0,194.42,Office Supplies
ORD00035417-05,ORD00035417,PROD00211,1,468.06,0,468.06,Automotive
ORD00035418-01,ORD00035418,PROD00370,1,341.17,0.1,307.05,Home & Kitchen
ORD00035419-01,ORD00035419,PROD00017,1,89.05,0,89.05,Home & Kitchen
ORD00035420-01,ORD00035420,PROD00462,4,100.12,0,400.48,Electronics
ORD00035420-02,ORD00035420,PROD00025,2,118.5,0.05,225.15,Automotive
ORD00035420-03,ORD00035420,PROD00313,2,322,0,644,Electronics
ORD00035420-04,ORD00035420,PROD00293,1,104.11,0.05,98.9,Electronics
ORD00035421-01,ORD00035421,PROD00275,3,121.14,0.05,345.25,Toys
ORD00035421-02,ORD00035421,PROD00202,5,90.4,0.1,406.8,Automotive
ORD00035421-03,ORD00035421,PROD00393,1,140.87,0.05,133.83,Toys
ORD00035422-01,ORD00035422,PROD00143,1,495.93,0,495.93,Fashion
ORD00035422-02,ORD00035422,PROD00235,1,58.89,0.1,53,Pet Supplies
ORD00035422-03,ORD00035422,PROD00256,2,111.76,0,223.52,Books
ORD00035422-04,ORD00035422,PROD00221,1,122.39,0.15,104.03,Books
ORD00035423-01,ORD00035423,PROD00032,1,37.15,0.1,33.44,Beauty
ORD00035424-01,ORD00035424,PROD00094,1,131.45,0.1,118.3,Home & Kitchen
ORD00035425-01,ORD00035425,PROD00127,5,491.63,0.15,2089.43,Books
ORD00035425-02,ORD00035425,PROD00306,1,151.94,0.1,136.75,Home & Kitchen
ORD00035426-01,ORD00035426,PROD00279,4,60.94,0.05,231.57,Toys
ORD00035427-01,ORD00035427,PROD00414,1,318.51,0,318.51,Pet Supplies
ORD00035427-02,ORD00035427,PROD00446,1,173.54,0,173.54,Pet Supplies
ORD00035428-01,ORD00035428,PROD00028,1,205.37,0,205.37,Sports
ORD00035428-02,ORD00035428,PROD00493,4,89.76,0.15,305.18,Automotive
ORD00035428-03,ORD00035428,PROD00370,5,341.17,0.05,1620.56,Home & Kitchen
ORD00035428-04,ORD00035428,PROD00175,1,50.67,0,50.67,Electronics
ORD00035429-01,ORD00035429,PROD00195,4,192.55,0.15,654.67,Books
ORD00035429-02,ORD00035429,PROD00331,1,56.89,0.05,54.05,Books
ORD00035429-03,ORD00035429,PROD00188,1,503.98,0.05,478.78,Pet Supplies
ORD00035430-01,ORD00035430,PROD00493,2,89.76,0.05,170.54,Automotive
ORD00035431-01,ORD00035431,PROD00401,1,190.69,0,190.69,Toys
ORD00035432-01,ORD00035432,PROD00205,1,99.11,0,99.11,Toys
ORD00035432-02,ORD00035432,PROD00313,1,322,0,322,Electronics
ORD00035432-03,ORD00035432,PROD00375,2,55.19,0,110.38,Automotive
ORD00035432-04,ORD00035432,PROD00392,1,122.02,0.1,109.82,Books
ORD00035433-01,ORD00035433,PROD00143,4,495.93,0,1983.72,Fashion
ORD00035433-02,ORD00035433,PROD00218,2,299.43,0.15,509.03,Toys
ORD00035433-03,ORD00035433,PROD00495,1,75.43,0,75.43,Sports
ORD00035434-01,ORD00035434,PROD00297,2,132.05,0,264.1,Pet Supplies
ORD00035434-02,ORD00035434,PROD00028,1,205.37,0.15,174.56,Sports
ORD00035435-01,ORD00035435,PROD00141,3,98.57,0,295.71,Beauty
ORD00035435-02,ORD00035435,PROD00326,3,395.11,0.1,1066.8,Beauty
ORD00035435-03,ORD00035435,PROD00417,5,40.31,0,201.55,Beauty
ORD00035435-04,ORD00035435,PROD00255,5,93.58,0.15,397.71,Books
ORD00035435-05,ORD00035435,PROD00011,1,290.77,0.15,247.15,Sports
ORD00035436-01,ORD00035436,PROD00048,4,65.78,0.1,236.81,Fashion
ORD00035436-02,ORD00035436,PROD00098,1,103.39,0.05,98.22,Sports
ORD00035436-03,ORD00035436,PROD00154,3,250.17,0.1,675.46,Automotive
ORD00035436-04,ORD00035436,PROD00444,1,143.62,0,143.62,Toys
ORD00035437-01,ORD00035437,PROD00114,1,94.77,0,94.77,Home & Kitchen
ORD00035437-02,ORD00035437,PROD00473,4,394.38,0,1577.52,Automotive
ORD00035437-03,ORD00035437,PROD00472,1,151.44,0,151.44,Books
ORD00035438-01,ORD00035438,PROD00322,1,73.14,0,73.14,Beauty
ORD00035439-01,ORD00035439,PROD00133,1,73.55,0,73.55,Fashion
ORD00035439-02,ORD00035439,PROD00488,1,62.99,0.15,53.54,Fashion
ORD00035439-03,ORD00035439,PROD00432,5,310.44,0,1552.2,Office Supplies
ORD00035439-04,ORD00035439,PROD00374,1,104.52,0,104.52,Home & Kitchen
ORD00035439-05,ORD00035439,PROD00070,1,172.57,0,172.57,Fashion
ORD00035440-01,ORD00035440,PROD00166,5,89.14,0.05,423.41,Electronics
ORD00035440-02,ORD00035440,PROD00408,1,205.51,0.1,184.96,Sports
ORD00035440-03,ORD00035440,PROD00323,2,73.95,0,147.9,Home & Kitchen
ORD00035440-04,ORD00035440,PROD00467,1,28.26,0.15,24.02,Home & Kitchen
ORD00035441-01,ORD00035441,PROD00371,5,20.64,0.05,98.04,Fashion
ORD00035441-02,ORD00035441,PROD00371,2,20.64,0.15,35.09,Fashion
ORD00035441-03,ORD00035441,PROD00007,2,109.24,0,218.48,Home & Kitchen
ORD00035441-04,ORD00035441,PROD00230,2,57.81,0.15,98.28,Books
ORD00035441-05,ORD00035441,PROD00167,1,95.65,0.15,81.3,Fashion
ORD00035442-01,ORD00035442,PROD00428,4,280.45,0.1,1009.62,Sports
ORD00035442-02,ORD00035442,PROD00425,4,54.04,0.1,194.54,Toys
ORD00035442-03,ORD00035442,PROD00414,5,318.51,0,1592.55,Pet Supplies
ORD00035442-04,ORD00035442,PROD00195,2,192.55,0,385.1,Books
ORD00035442-05,ORD00035442,PROD00139,1,105.56,0.05,100.28,Toys
ORD00035443-01,ORD00035443,PROD00368,5,205.06,0.05,974.03,Home & Kitchen
ORD00035443-02,ORD00035443,PROD00370,5,341.17,0,1705.85,Home & Kitchen
ORD00035443-03,ORD00035443,PROD00127,4,491.63,0.1,1769.87,Books
ORD00035443-04,ORD00035443,PROD00497,1,73.87,0.15,62.79,Books
ORD00035443-05,ORD00035443,PROD00395,1,85.1,0,85.1,Fashion
ORD00035444-01,ORD00035444,PROD00157,3,174.22,0.05,496.53,Books
ORD00035445-01,ORD00035445,PROD00228,1,58.9,0.05,55.95,Books
ORD00035445-02,ORD00035445,PROD00323,4,73.95,0,295.8,Home & Kitchen
ORD00035446-01,ORD00035446,PROD00426,5,54.68,0,273.4,Office Supplies
ORD00035446-02,ORD00035446,PROD00239,4,142.77,0,571.08,Fashion
ORD00035446-03,ORD00035446,PROD00164,1,227.35,0,227.35,Home & Kitchen
ORD00035447-01,ORD00035447,PROD00039,2,96.51,0,193.02,Office Supplies
ORD00035447-02,ORD00035447,PROD00150,1,172.48,0,172.48,Home & Kitchen
ORD00035448-01,ORD00035448,PROD00287,4,116.93,0.05,444.33,Books
ORD00035448-02,ORD00035448,PROD00482,1,105.34,0.05,100.07,Home & Kitchen
ORD00035449-01,ORD00035449,PROD00256,1,111.76,0,111.76,Books
ORD00035450-01,ORD00035450,PROD00062,3,276.51,0,829.53,Home & Kitchen
ORD00035450-02,ORD00035450,PROD00049,3,114.08,0.1,308.02,Office Supplies
ORD00035450-03,ORD00035450,PROD00407,5,286.46,0.05,1360.68,Electronics
ORD00035450-04,ORD00035450,PROD00414,2,318.51,0,637.02,Pet Supplies
ORD00035450-05,ORD00035450,PROD00210,1,231.24,0,231.24,Home & Kitchen
ORD00035451-01,ORD00035451,PROD00007,1,109.24,0,109.24,Home & Kitchen
ORD00035451-02,ORD00035451,PROD00198,4,231.26,0,925.04,Electronics
ORD00035452-01,ORD00035452,PROD00215,1,209.92,0,209.92,Toys
ORD00035453-01,ORD00035453,PROD00102,2,214.1,0,428.2,Home & Kitchen
ORD00035453-02,ORD00035453,PROD00179,4,88.69,0,354.76,Beauty
ORD00035453-03,ORD00035453,PROD00026,4,116.66,0,466.64,Automotive
ORD00035453-04,ORD00035453,PROD00208,1,117.43,0,117.43,Office Supplies
ORD00035454-01,ORD00035454,PROD00134,1,332.26,0.1,299.03,Automotive
ORD00035455-01,ORD00035455,PROD00298,4,206.44,0,825.76,Automotive
ORD00035455-02,ORD00035455,PROD00317,2,79.33,0,158.66,Toys
ORD00035455-03,ORD00035455,PROD00494,1,299.68,0.05,284.7,Pet Supplies
ORD00035456-01,ORD00035456,PROD00279,3,60.94,0,182.82,Toys
ORD00035456-02,ORD00035456,PROD00475,1,86.79,0.05,82.45,Office Supplies
ORD00035456-03,ORD00035456,PROD00487,1,176.36,0,176.36,Beauty
ORD00035457-01,ORD00035457,PROD00017,1,89.05,0,89.05,Home & Kitchen
ORD00035457-02,ORD00035457,PROD00403,4,63.59,0,254.36,Pet Supplies
ORD00035457-03,ORD00035457,PROD00494,4,299.68,0,1198.72,Pet Supplies
ORD00035457-04,ORD00035457,PROD00414,1,318.51,0.1,286.66,Pet Supplies
ORD00035458-01,ORD00035458,PROD00282,1,180.71,0.05,171.67,Fashion
ORD00035459-01,ORD00035459,PROD00345,5,158.98,0,794.9,Beauty
ORD00035459-02,ORD00035459,PROD00238,1,335.62,0.05,318.84,Toys
ORD00035460-01,ORD00035460,PROD00332,3,87.69,0,263.07,Office Supplies
ORD00035460-02,ORD00035460,PROD00453,2,104.89,0.05,199.29,Books
ORD00035460-03,ORD00035460,PROD00012,5,95.01,0.1,427.55,Automotive
ORD00035460-04,ORD00035460,PROD00114,1,94.77,0.15,80.55,Home & Kitchen
ORD00035461-01,ORD00035461,PROD00106,1,142.13,0.15,120.81,Home & Kitchen
ORD00035462-01,ORD00035462,PROD00042,2,293.63,0,587.26,Beauty
ORD00035462-02,ORD00035462,PROD00160,1,116.67,0.05,110.84,Automotive
ORD00035462-03,ORD00035462,PROD00280,5,123.42,0.15,524.53,Home & Kitchen
ORD00035462-04,ORD00035462,PROD00091,3,148.49,0.15,378.65,Automotive
ORD00035462-05,ORD00035462,PROD00174,1,28.26,0.05,26.85,Toys
ORD00035463-01,ORD00035463,PROD00163,2,40.25,0.15,68.42,Books
ORD00035463-02,ORD00035463,PROD00313,2,322,0.1,579.6,Electronics
ORD00035463-03,ORD00035463,PROD00166,1,89.14,0,89.14,Electronics
ORD00035463-04,ORD00035463,PROD00127,1,491.63,0.15,417.89,Books
ORD00035464-01,ORD00035464,PROD00086,4,44.19,0.1,159.08,Office Supplies
ORD00035464-02,ORD00035464,PROD00341,4,160.35,0,641.4,Sports
ORD00035464-03,ORD00035464,PROD00155,5,139.45,0.15,592.66,Office Supplies
ORD00035464-04,ORD00035464,PROD00298,1,206.44,0,206.44,Automotive
ORD00035465-01,ORD00035465,PROD00054,1,407.06,0,407.06,Home & Kitchen
ORD00035466-01,ORD00035466,PROD00359,1,98.63,0,98.63,Books
ORD00035466-02,ORD00035466,PROD00159,5,155.33,0.05,737.82,Books
ORD00035466-03,ORD00035466,PROD00166,1,89.14,0.15,75.77,Electronics
ORD00035466-04,ORD00035466,PROD00129,5,248.02,0.15,1054.08,Beauty
ORD00035466-05,ORD00035466,PROD00018,1,173.82,0.1,156.44,Toys
ORD00035467-01,ORD00035467,PROD00255,2,93.58,0.05,177.8,Books
ORD00035467-02,ORD00035467,PROD00317,1,79.33,0.05,75.36,Toys
ORD00035468-01,ORD00035468,PROD00470,4,109.4,0,437.6,Toys
ORD00035468-02,ORD00035468,PROD00432,1,310.44,0.1,279.4,Office Supplies
ORD00035468-03,ORD00035468,PROD00364,4,91.35,0.05,347.13,Pet Supplies
ORD00035468-04,ORD00035468,PROD00394,1,175.41,0,175.41,Office Supplies
ORD00035469-01,ORD00035469,PROD00432,1,310.44,0,310.44,Office Supplies
ORD00035469-02,ORD00035469,PROD00076,1,109.99,0.15,93.49,Electronics
ORD00035470-01,ORD00035470,PROD00149,4,184.87,0.05,702.51,Fashion
ORD00035471-01,ORD00035471,PROD00307,1,112.61,0,112.61,Home & Kitchen
ORD00035471-02,ORD00035471,PROD00160,4,116.67,0,466.68,Automotive
ORD00035471-03,ORD00035471,PROD00247,1,95.76,0.15,81.4,Pet Supplies
ORD00035471-04,ORD00035471,PROD00155,2,139.45,0.05,264.95,Office Supplies
ORD00035471-05,ORD00035471,PROD00172,1,109.51,0,109.51,Fashion
ORD00035472-01,ORD00035472,PROD00368,4,205.06,0,820.24,Home & Kitchen
ORD00035472-02,ORD00035472,PROD00253,1,53.49,0,53.49,Sports
ORD00035472-03,ORD00035472,PROD00278,5,117.93,0,589.65,Automotive
ORD00035472-04,ORD00035472,PROD00389,1,50.31,0.15,42.76,Sports
ORD00035473-01,ORD00035473,PROD00184,3,107.69,0.15,274.61,Beauty
ORD00035473-02,ORD00035473,PROD00025,5,118.5,0.05,562.88,Automotive
ORD00035473-03,ORD00035473,PROD00228,4,58.9,0.15,200.26,Books
ORD00035473-04,ORD00035473,PROD00191,5,45.98,0,229.9,Sports
ORD00035473-05,ORD00035473,PROD00011,1,290.77,0.15,247.15,Sports
ORD00035474-01,ORD00035474,PROD00450,3,236.32,0.1,638.06,Toys
ORD00035474-02,ORD00035474,PROD00409,1,111.46,0.05,105.89,Books
ORD00035475-01,ORD00035475,PROD00391,3,103.77,0,311.31,Home & Kitchen
ORD00035476-01,ORD00035476,PROD00297,1,132.05,0,132.05,Pet Supplies
ORD00035477-01,ORD00035477,PROD00053,1,79.12,0.05,75.16,Fashion
ORD00035478-01,ORD00035478,PROD00143,2,495.93,0.15,843.08,Fashion
ORD00035478-02,ORD00035478,PROD00101,2,119.85,0,239.7,Toys
ORD00035478-03,ORD00035478,PROD00301,2,164.94,0.15,280.4,Automotive
ORD00035478-04,ORD00035478,PROD00431,1,105.88,0.15,90,Sports
ORD00035479-01,ORD00035479,PROD00043,4,47.14,0.15,160.28,Books
ORD00035479-02,ORD00035479,PROD00463,1,234.17,0.1,210.75,Pet Supplies
ORD00035480-01,ORD00035480,PROD00423,1,102.84,0.15,87.41,Beauty
ORD00035480-02,ORD00035480,PROD00248,1,304.45,0,304.45,Office Supplies
ORD00035481-01,ORD00035481,PROD00140,6,95.19,0,571.14,Books
ORD00035482-01,ORD00035482,PROD00419,1,311.19,0.05,295.63,Toys
ORD00035483-01,ORD00035483,PROD00366,2,105.29,0.1,189.52,Fashion
ORD00035483-02,ORD00035483,PROD00280,1,123.42,0.1,111.08,Home & Kitchen
ORD00035484-01,ORD00035484,PROD00304,1,48.47,0,48.47,Books
ORD00035485-01,ORD00035485,PROD00039,1,96.51,0.05,91.68,Office Supplies
ORD00035486-01,ORD00035486,PROD00375,2,55.19,0.1,99.34,Automotive
ORD00035486-02,ORD00035486,PROD00209,3,311.35,0,934.05,Beauty
ORD00035486-03,ORD00035486,PROD00259,3,134.39,0,403.17,Sports
ORD00035487-01,ORD00035487,PROD00476,4,74.22,0,296.88,Beauty
ORD00035487-02,ORD00035487,PROD00238,3,335.62,0,1006.86,Toys
ORD00035487-03,ORD00035487,PROD00187,1,287.41,0,287.41,Toys
ORD00035488-01,ORD00035488,PROD00052,1,68.43,0,68.43,Beauty
ORD00035489-01,ORD00035489,PROD00085,2,73.97,0,147.94,Beauty
ORD00035489-02,ORD00035489,PROD00062,1,276.51,0,276.51,Home & Kitchen
ORD00035489-03,ORD00035489,PROD00003,2,74.64,0.05,141.82,Sports
ORD00035489-04,ORD00035489,PROD00493,4,89.76,0,359.04,Automotive
ORD00035489-05,ORD00035489,PROD00310,1,132.26,0,132.26,Beauty
ORD00035490-01,ORD00035490,PROD00244,3,53.66,0,160.98,Home & Kitchen
ORD00035490-02,ORD00035490,PROD00459,3,146.4,0.05,417.24,Sports
ORD00035490-03,ORD00035490,PROD00313,1,322,0.05,305.9,Electronics
ORD00035491-01,ORD00035491,PROD00238,1,335.62,0.15,285.28,Toys
ORD00035492-01,ORD00035492,PROD00110,3,61.05,0,183.15,Office Supplies
ORD00035492-02,ORD00035492,PROD00280,3,123.42,0.15,314.72,Home & Kitchen
ORD00035492-03,ORD00035492,PROD00404,1,107.52,0,107.52,Automotive
ORD00035492-04,ORD00035492,PROD00224,5,120.7,0,603.5,Pet Supplies
ORD00035492-05,ORD00035492,PROD00432,1,310.44,0,310.44,Office Supplies
ORD00035493-01,ORD00035493,PROD00047,7,51.33,0.05,341.34,Fashion
ORD00035494-01,ORD00035494,PROD00382,1,697.89,0.05,663,Books
ORD00035495-01,ORD00035495,PROD00253,1,53.49,0.1,48.14,Sports
ORD00035495-02,ORD00035495,PROD00174,5,28.26,0.05,134.24,Toys
ORD00035495-03,ORD00035495,PROD00060,2,224.59,0,449.18,Office Supplies
ORD00035495-04,ORD00035495,PROD00098,1,103.39,0.1,93.05,Sports
ORD00035496-01,ORD00035496,PROD00445,1,144.39,0.15,122.73,Pet Supplies
ORD00035497-01,ORD00035497,PROD00283,4,235.33,0,941.32,Books
ORD00035497-02,ORD00035497,PROD00012,4,95.01,0.15,323.03,Automotive
ORD00035497-03,ORD00035497,PROD00416,3,30.71,0.1,82.92,Toys
ORD00035497-04,ORD00035497,PROD00003,1,74.64,0.05,70.91,Sports
ORD00035498-01,ORD00035498,PROD00188,2,503.98,0.05,957.56,Pet Supplies
ORD00035498-02,ORD00035498,PROD00441,1,679.63,0,679.63,Home & Kitchen
ORD00035499-01,ORD00035499,PROD00297,2,132.05,0.1,237.69,Pet Supplies
ORD00035499-02,ORD00035499,PROD00287,8,116.93,0.15,795.12,Books
ORD00035500-01,ORD00035500,PROD00489,3,62.69,0.15,159.86,Office Supplies
ORD00035500-02,ORD00035500,PROD00087,2,84.63,0.1,152.33,Home & Kitchen
ORD00035500-03,ORD00035500,PROD00202,2,90.4,0.1,162.72,Automotive
ORD00035500-04,ORD00035500,PROD00310,2,132.26,0,264.52,Beauty
ORD00035500-05,ORD00035500,PROD00488,1,62.99,0.15,53.54,Fashion
ORD00035501-01,ORD00035501,PROD00248,2,304.45,0,608.9,Office Supplies
ORD00035501-02,ORD00035501,PROD00259,5,134.39,0,671.95,Sports
ORD00035501-03,ORD00035501,PROD00404,5,107.52,0,537.6,Automotive
ORD00035501-04,ORD00035501,PROD00275,1,121.14,0,121.14,Toys
ORD00035502-01,ORD00035502,PROD00026,1,116.66,0.1,104.99,Automotive
ORD00035502-02,ORD00035502,PROD00394,2,175.41,0.05,333.28,Office Supplies
ORD00035502-03,ORD00035502,PROD00461,2,212.49,0.1,382.48,Sports
ORD00035502-04,ORD00035502,PROD00266,1,150.04,0.1,135.04,Toys
ORD00035503-01,ORD00035503,PROD00076,2,109.99,0.05,208.98,Electronics
ORD00035503-02,ORD00035503,PROD00322,1,73.14,0,73.14,Beauty
ORD00035504-01,ORD00035504,PROD00043,5,47.14,0.15,200.34,Books
ORD00035504-02,ORD00035504,PROD00029,4,46,0.1,165.6,Home & Kitchen
ORD00035504-03,ORD00035504,PROD00280,1,123.42,0.1,111.08,Home & Kitchen
ORD00035505-01,ORD00035505,PROD00326,1,395.11,0.05,375.35,Beauty
ORD00035505-02,ORD00035505,PROD00143,5,495.93,0.1,2231.68,Fashion
ORD00035505-03,ORD00035505,PROD00294,2,62.33,0,124.66,Sports
ORD00035505-04,ORD00035505,PROD00189,1,180.88,0.05,171.84,Sports
ORD00035506-01,ORD00035506,PROD00328,1,705.35,0,705.35,Fashion
ORD00035507-01,ORD00035507,PROD00179,5,88.69,0.05,421.28,Beauty
ORD00035507-02,ORD00035507,PROD00446,1,173.54,0.05,164.86,Pet Supplies
ORD00035508-01,ORD00035508,PROD00419,5,311.19,0,1555.95,Toys
ORD00035508-02,ORD00035508,PROD00139,1,105.56,0,105.56,Toys
ORD00035508-03,ORD00035508,PROD00301,1,164.94,0,164.94,Automotive
ORD00035509-01,ORD00035509,PROD00172,4,109.51,0.05,416.14,Fashion
ORD00035509-02,ORD00035509,PROD00055,1,110.61,0.05,105.08,Home & Kitchen
ORD00035509-03,ORD00035509,PROD00195,1,192.55,0,192.55,Books
ORD00035509-04,ORD00035509,PROD00366,1,105.29,0,105.29,Fashion
ORD00035509-05,ORD00035509,PROD00350,1,188.52,0,188.52,Office Supplies
ORD00035510-01,ORD00035510,PROD00352,4,51.24,0.15,174.22,Pet Supplies
ORD00035510-02,ORD00035510,PROD00302,1,180.49,0,180.49,Fashion
ORD00035510-03,ORD00035510,PROD00097,3,106.83,0,320.49,Books
ORD00035510-04,ORD00035510,PROD00136,5,285.15,0,1425.75,Home & Kitchen
ORD00035510-05,ORD00035510,PROD00467,1,28.26,0,28.26,Home & Kitchen
ORD00035511-01,ORD00035511,PROD00195,3,192.55,0.15,491,Books
ORD00035512-01,ORD00035512,PROD00450,2,236.32,0.1,425.38,Toys
ORD00035512-02,ORD00035512,PROD00389,5,50.31,0.15,213.82,Sports
ORD00035512-03,ORD00035512,PROD00011,5,290.77,0.05,1381.16,Sports
ORD00035512-04,ORD00035512,PROD00462,1,100.12,0.1,90.11,Electronics
ORD00035512-05,ORD00035512,PROD00388,1,148.03,0,148.03,Books
ORD00035513-01,ORD00035513,PROD00155,2,139.45,0,278.9,Office Supplies
ORD00035513-02,ORD00035513,PROD00322,4,73.14,0,292.56,Beauty
ORD00035513-03,ORD00035513,PROD00270,1,201.35,0,201.35,Toys
ORD00035514-01,ORD00035514,PROD00155,1,139.45,0,139.45,Office Supplies
ORD00035514-02,ORD00035514,PROD00326,1,395.11,0.05,375.35,Beauty
ORD00035515-01,ORD00035515,PROD00100,2,94.31,0.1,169.76,Sports
ORD00035516-01,ORD00035516,PROD00463,4,234.17,0,936.68,Pet Supplies
ORD00035516-02,ORD00035516,PROD00445,3,144.39,0.05,411.51,Pet Supplies
ORD00035516-03,ORD00035516,PROD00177,1,178.77,0,178.77,Beauty
ORD00035516-04,ORD00035516,PROD00259,1,134.39,0,134.39,Sports
ORD00035516-05,ORD00035516,PROD00350,1,188.52,0.15,160.24,Office Supplies
ORD00035517-01,ORD00035517,PROD00205,1,99.11,0,99.11,Toys
ORD00035517-02,ORD00035517,PROD00167,1,95.65,0,95.65,Fashion
ORD00035517-03,ORD00035517,PROD00060,2,224.59,0,449.18,Office Supplies
ORD00035517-04,ORD00035517,PROD00245,1,347.13,0,347.13,Fashion
ORD00035518-01,ORD00035518,PROD00419,2,311.19,0.05,591.26,Toys
ORD00035518-02,ORD00035518,PROD00085,5,73.97,0.05,351.36,Beauty
ORD00035518-03,ORD00035518,PROD00495,4,75.43,0,301.72,Sports
ORD00035518-04,ORD00035518,PROD00426,1,54.68,0.05,51.95,Office Supplies
ORD00035519-01,ORD00035519,PROD00114,1,94.77,0.15,80.55,Home & Kitchen
ORD00035520-01,ORD00035520,PROD00143,3,495.93,0.15,1264.62,Fashion
ORD00035520-02,ORD00035520,PROD00198,5,231.26,0.1,1040.67,Electronics
ORD00035520-03,ORD00035520,PROD00434,5,113.15,0.15,480.89,Pet Supplies
ORD00035520-04,ORD00035520,PROD00055,1,110.61,0,110.61,Home & Kitchen
ORD00035520-05,ORD00035520,PROD00033,1,172.44,0,172.44,Beauty
ORD00035521-01,ORD00035521,PROD00044,1,187.23,0,187.23,Sports
ORD00035521-02,ORD00035521,PROD00444,4,143.62,0,574.48,Toys
ORD00035521-03,ORD00035521,PROD00375,1,55.19,0.15,46.91,Automotive
ORD00035522-01,ORD00035522,PROD00238,5,335.62,0.15,1426.38,Toys
ORD00035522-02,ORD00035522,PROD00331,4,56.89,0,227.56,Books
ORD00035522-03,ORD00035522,PROD00091,1,148.49,0,148.49,Automotive
